X,Y,Fmol_err,Surftot_err,NewX,NewY,Radius
29,23,0.11374772,0.003799007,1,-5,0.8854354464235049
30,23,0.108146906,0.0035455415,2,-5,0.9351240551949934
31,23,0.10159429,0.003074386,3,-5,1.0125341706034214
32,23,0.092512,0.0025014346,4,-5,1.1118908552051676
33,23,0.08031204,0.0019500257,5,-5,1.227878039689729
34,23,,,6,-5,1.3562356233449244
35,23,,,7,-5,1.4937781063201427
36,23,,,8,-5,1.6381936317258343
37,23,,,9,-5,1.7878174119151145
38,23,,,10,-5,1.9414456471610864
39,23,,,11,-5,2.0981989139804385
40,23,,,12,-5,2.2574263096700955
41,23,,,13,-5,2.4186392421704586
42,23,,,14,-5,2.5814657470431657
43,23,,,15,-5,2.7456187648254184
44,23,,,16,-5,2.9108738858940417
45,23,,,17,-5,3.077053547894867
46,23,,,18,-5,3.2440156708713657
47,23,,,19,-5,3.4116453784529965
48,23,,,20,-5,3.5798488910838793
49,23,,,21,-5,3.7485489668514878
50,23,,,22,-5,3.9176814584631976
51,23,,,23,-5,4.087192684753606
52,23,,,24,-5,4.257037403386837
53,23,,,25,-5,4.427177232117525
54,23,,,26,-5,4.597579408181997
55,23,,,27,-5,4.768215805069288
0,24,,,-28,-4,4.911512158758916
1,24,,,-27,-4,4.739672853399182
2,24,,,-26,-4,4.567970359807046
3,24,,,-25,-4,4.396420707588888
4,24,,,-24,-4,4.22504251426789
5,24,,,-23,-4,4.053857525350389
6,24,,,-22,-4,3.8828912943221727
7,24,,,-21,-4,3.7121740463534225
8,24,,,-20,-4,3.5417417856940197
9,24,,,-19,-4,3.3716377299253666
10,24,,,-18,-4,3.2019141878563175
11,24,,,-17,-4,3.0326350473060515
12,24,,,-16,-4,2.863879112867103
13,24,,,-15,-4,2.695744645788626
14,24,,,-14,-4,2.528355630977121
15,24,,,-13,-4,2.361870567432407
16,24,,,-12,-4,2.196495011860335
17,24,,,-11,-4,2.032499809634746
18,24,,,-10,-4,1.8702481103899868
19,24,,,-9,-4,1.7102362093826236
20,24,,,-8,-4,1.553156517728869
21,24,,,-7,-4,1.399996365873133
22,24,,,-6,-4,1.2521948169379966
23,24,0.0938018,0.0013937036,-5,-4,1.1118908552051676
24,24,0.10544699,0.0020826978,-4,-4,0.9823024317517832
25,24,0.11327301,0.0028979627,-3,-4,0.8682408883346521
26,24,0.11801492,0.0037058871,-2,-4,0.7765782588644345
27,24,0.11993009,0.0043394486,-1,-4,0.7159697782167758
28,24,0.119471654,0.004650662,0,-4,0.6945927106677217
29,24,0.1161077,0.004570968,1,-4,0.7159697782167758
30,24,0.11110564,0.004125835,2,-4,0.7765782588644345
31,24,0.104235955,0.00343246,3,-4,0.8682408883346521
32,24,0.09360688,0.0026655232,4,-4,0.9823024317517832
33,24,0.079849154,0.0019799965,5,-4,1.1118908552051676
34,24,,,6,-4,1.2521948169379966
35,24,,,7,-4,1.399996365873133
36,24,,,8,-4,1.553156517728869
37,24,,,9,-4,1.7102362093826236
38,24,,,10,-4,1.8702481103899868
39,24,,,11,-4,2.032499809634746
40,24,,,12,-4,2.196495011860335
41,24,,,13,-4,2.361870567432407
42,24,,,14,-4,2.528355630977121
43,24,,,15,-4,2.695744645788626
44,24,,,16,-4,2.863879112867103
45,24,,,17,-4,3.0326350473060515
46,24,,,18,-4,3.2019141878563175
47,24,,,19,-4,3.3716377299253666
48,24,,,20,-4,3.5417417856940197
49,24,,,21,-4,3.7121740463534225
50,24,,,22,-4,3.8828912943221727
51,24,,,23,-4,4.053857525350389
52,24,,,24,-4,4.22504251426789
53,24,,,25,-4,4.396420707588888
54,24,,,26,-4,4.567970359807046
55,24,,,27,-4,4.739672853399182
0,25,,,-28,-3,4.889977081580991
1,25,,,-27,-3,4.717353381929302
2,25,,,-26,-3,4.544807738598674
3,25,,,-25,-3,4.3723493925882755
4,25,,,-24,-3,4.199989097619398
5,25,,,-23,-3,4.027739441497011
6,25,,,-22,-3,3.8556152526248773
7,25,,,-21,-3,3.683634119069187
8,25,,,-20,-3,3.5118170580600787
9,25,,,-19,-3,3.340189389032747
10,25,,,-18,-3,3.168781885700917
11,25,,,-17,-3,2.99763231616215
12,25,,,-16,-3,2.826787531079608
13,25,,,-15,-3,2.656306339270515
14,25,,,-14,-3,2.486263535799131
15,25,,,-13,-3,2.3167556517799106
16,25,,,-12,-3,2.1479093346503273
17,25,,,-11,-3,1.9798938478908301
18,25,,,-10,-3,1.8129401995565093
19,25,,,-9,-3,1.6473712588952512
20,25,,,-8,-3,1.4836506803538174
21,25,,,-7,-3,1.3224651213580865
22,25,,,-6,-3,1.1648673882966518
23,25,0.103297316,0.0017663271,-5,-3,1.0125341706034214
24,25,0.1121789,0.0026265827,-4,-3,0.8682408883346521
25,25,0.118217565,0.0036148627,-3,-3,0.7367268238138373
26,25,0.1214468,0.004568702,-2,-3,0.6260974084689983
27,25,0.1225615,0.0052805482,-1,-3,0.5491237529650838
28,25,0.12151709,0.0055734334,0,-3,0.5209445330007912
29,25,0.11858261,0.005369274,1,-3,0.5491237529650838
30,25,0.114339374,0.0047206236,2,-3,0.6260974084689983
31,25,0.10711675,0.0038015435,3,-3,0.7367268238138373
32,25,0.095833406,0.002833866,4,-3,0.8682408883346521
33,25,,,5,-3,1.0125341706034214
34,25,,,6,-3,1.1648673882966518
35,25,,,7,-3,1.3224651213580865
36,25,,,8,-3,1.4836506803538174
37,25,,,9,-3,1.6473712588952512
38,25,,,10,-3,1.8129401995565093
39,25,,,11,-3,1.9798938478908301
40,25,,,12,-3,2.1479093346503273
41,25,,,13,-3,2.3167556517799106
42,25,,,14,-3,2.486263535799131
43,25,,,15,-3,2.656306339270515
44,25,,,16,-3,2.826787531079608
45,25,,,17,-3,2.99763231616215
46,25,,,18,-3,3.168781885700917
47,25,,,19,-3,3.340189389032747
48,25,,,20,-3,3.5118170580600787
49,25,,,21,-3,3.683634119069187
50,25,,,22,-3,3.8556152526248773
51,25,,,23,-3,4.027739441497011
52,25,,,24,-3,4.199989097619398
53,25,,,25,-3,4.3723493925882755
54,25,,,26,-3,4.544807738598674
55,25,,,27,-3,4.717353381929302
0,26,,,-28,-2,4.874536635450811
1,26,,,-27,-2,4.70134602874162
2,26,,,-26,-2,4.528190470021239
3,26,,,-25,-2,4.35507413976293
4,26,,,-24,-2,4.182001909622541
5,26,,,-23,-2,4.008979491161738
6,26,,,-22,-2,3.8360136246158416
7,26,,,-21,-2,3.6631123208462224
8,26,,,-20,-2,3.490285174773906
9,26,,,-19,-2,3.3175437761349476
10,26,,,-18,-2,3.144902254619535
11,26,,,-17,-2,2.9723780134539464
12,26,,,-16,-2,2.799992731746266
13,26,,,-15,-2,2.6277737573873243
14,26,,,-14,-2,2.455756079379458
15,26,,,-13,-2,2.283985179903523
16,26,,,-12,-2,2.112521257133945
17,26,,,-11,-2,1.9414456471610864
18,26,,,-10,-2,1.7708708928470098
19,26,,,-9,-2,1.6009570939281588
20,26,,,-8,-2,1.4319395564335515
21,26,,,-7,-2,1.2641778154885606
22,26,,,-6,-2,1.0982475059301675
23,26,0.11030739,0.0021762575,-5,-2,0.9351240551949934
24,26,0.11693605,0.0031822745,-4,-2,0.7765782588644345
25,26,0.120971136,0.0043083276,-3,-2,0.6260974084689983
26,26,0.12332976,0.005361658,-2,-2,0.4911512158758916
27,26,0.123821355,0.006108594,-1,-2,0.3882891294322173
28,26,0.12282098,0.0063518523,0,-2,0.34729635533386083
29,26,0.12068579,0.0060149203,1,-2,0.3882891294322173
30,26,0.11657494,0.005183756,2,-2,0.4911512158758916
31,26,0.1095096,0.0040712957,3,-2,0.6260974084689983
32,26,0.09853745,0.0029358875,4,-2,0.7765782588644345
33,26,0.0844266,0.0019811932,5,-2,0.9351240551949934
34,26,,,6,-2,1.0982475059301675
35,26,,,7,-2,1.2641778154885606
36,26,,,8,-2,1.4319395564335515
37,26,,,9,-2,1.6009570939281588
38,26,,,10,-2,1.7708708928470098
39,26,,,11,-2,1.9414456471610864
40,26,,,12,-2,2.112521257133945
41,26,,,13,-2,2.283985179903523
42,26,,,14,-2,2.455756079379458
43,26,,,15,-2,2.6277737573873243
44,26,,,16,-2,2.799992731746266
45,26,,,17,-2,2.9723780134539464
46,26,,,18,-2,3.144902254619535
47,26,,,19,-2,3.3175437761349476
48,26,,,20,-2,3.490285174773906
49,26,,,21,-2,3.6631123208462224
50,26,,,22,-2,3.8360136246158416
51,26,,,23,-2,4.008979491161738
52,26,,,24,-2,4.182001909622541
53,26,,,25,-2,4.35507413976293
54,26,,,26,-2,4.528190470021239
55,26,,,27,-2,4.70134602874162
0,27,,,-28,-1,4.865248846824896
1,27,,,-27,-1,4.691715401976494
2,27,,,-26,-1,4.51819077330407
3,27,,,-25,-1,4.344676017151416
4,27,,,-24,-1,4.171172365566478
5,27,,,-23,-1,3.9976812643999384
6,27,,,-22,-1,3.82420442176111
7,27,,,-21,-1,3.650743870270038
8,27,,,-20,-1,3.4773020479137817
9,27,,,-19,-1,3.303881904328693
10,27,,,-18,-1,3.130487042344992
11,27,,,-17,-1,2.9571219092291905
12,27,,,-16,-1,2.783792059226188
13,27,,,-15,-1,2.6105045204313204
14,27,,,-14,-1,2.4372683177254055
15,27,,,-13,-1,2.2640952350106196
16,27,,,-12,-1,2.0910009548112707
17,27,,,-11,-1,1.9180068123079208
18,27,,,-10,-1,1.745142587386953
19,27,,,-9,-1,1.5724511273097674
20,27,,,-8,-1,1.399996365873133
21,27,0.09997424,0.0010276655,-7,-1,1.227878039689729
22,27,0.10969492,0.001666912,-6,-1,1.0562606285669724
23,27,0.11536152,0.0025531424,-5,-1,0.8854354464235049
24,27,0.119425565,0.0036483316,-4,-1,0.7159697782167758
25,27,0.122335605,0.0048327325,-3,-1,0.5491237529650838
26,27,0.1237681,0.005902684,-2,-1,0.3882891294322173
27,27,0.12407052,0.00661403,-1,-1,0.2455756079379458
28,27,0.12338243,0.0067714434,0,-1,0.17364817766693041
29,27,0.1214383,0.0063145696,1,-1,0.2455756079379458
30,27,0.1174041,0.0053532603,2,-1,0.3882891294322173
31,27,0.1109639,0.004122369,3,-1,0.5491237529650838
32,27,0.10114063,0.002895188,4,-1,0.7159697782167758
33,27,0.08755311,0.0018846241,5,-1,0.8854354464235049
34,27,,,6,-1,1.0562606285669724
35,27,,,7,-1,1.227878039689729
36,27,,,8,-1,1.399996365873133
37,27,,,9,-1,1.5724511273097674
38,27,,,10,-1,1.745142587386953
39,27,,,11,-1,1.9180068123079208
40,27,,,12,-1,2.0910009548112707
41,27,,,13,-1,2.2640952350106196
42,27,,,14,-1,2.4372683177254055
43,27,,,15,-1,2.6105045204313204
44,27,,,16,-1,2.783792059226188
45,27,,,17,-1,2.9571219092291905
46,27,,,18,-1,3.130487042344992
47,27,,,19,-1,3.303881904328693
48,27,,,20,-1,3.4773020479137817
49,27,,,21,-1,3.650743870270038
50,27,,,22,-1,3.82420442176111
51,27,,,23,-1,3.9976812643999384
52,27,,,24,-1,4.171172365566478
53,27,,,25,-1,4.344676017151416
54,27,,,26,-1,4.51819077330407
55,27,,,27,-1,4.691715401976494
0,28,,,-28,0,4.862148974674051
1,28,,,-27,0,4.688500797007121
2,28,,,-26,0,4.514852619340191
3,28,,,-25,0,4.34120444167326
4,28,,,-24,0,4.16755626400633
5,28,,,-23,0,3.9939080863393994
6,28,,,-22,0,3.820259908672469
7,28,,,-21,0,3.646611731005539
8,28,,,-20,0,3.4729635533386083
9,28,,,-19,0,3.2993153756716778
10,28,,,-18,0,3.1256671980047477
11,28,,,-17,0,2.952019020337817
12,28,,,-16,0,2.7783708426708866
13,28,,,-15,0,2.604722665003956
14,28,,,-14,0,2.4310744873370256
15,28,,,-13,0,2.2574263096700955
16,28,,,-12,0,2.083778132003165
17,28,,,-11,0,1.9101299543362344
18,28,,,-10,0,1.7364817766693041
19,28,,,-9,0,1.5628335990023738
20,28,0.09135272,0.0007295306,-8,0,1.3891854213354433
21,28,0.10721693,0.0012008287,-7,0,1.2155372436685128
22,28,0.11423959,0.0019030978,-6,0,1.0418890660015825
23,28,0.11806174,0.0028301247,-5,0,0.8682408883346521
24,28,0.12065293,0.0039286865,-4,0,0.6945927106677217
25,28,0.12253548,0.0050693895,-3,0,0.5209445330007912
26,28,0.12327025,0.0060529085,-2,0,0.34729635533386083
27,28,0.123426646,0.0066513275,-1,0,0.17364817766693041
28,28,0.122641906,0.006695676,0,0,0.0
29,28,0.12040448,0.0061502107,1,0,0.17364817766693041
30,28,0.116829775,0.0051351837,2,0,0.34729635533386083
31,28,0.111280344,0.003889022,3,0,0.5209445330007912
32,28,0.102578044,0.0026761617,4,0,0.6945927106677217
33,28,,,5,0,0.8682408883346521
34,28,,,6,0,1.0418890660015825
35,28,,,7,0,1.2155372436685128
36,28,,,8,0,1.3891854213354433
37,28,,,9,0,1.5628335990023738
38,28,,,10,0,1.7364817766693041
39,28,,,11,0,1.9101299543362344
40,28,,,12,0,2.083778132003165
41,28,,,13,0,2.2574263096700955
42,28,,,14,0,2.4310744873370256
43,28,,,15,0,2.604722665003956
44,28,,,16,0,2.7783708426708866
45,28,,,17,0,2.952019020337817
46,28,,,18,0,3.1256671980047477
47,28,,,19,0,3.2993153756716778
48,28,,,20,0,3.4729635533386083
49,28,,,21,0,3.646611731005539
50,28,,,22,0,3.820259908672469
51,28,,,23,0,3.9939080863393994
52,28,,,24,0,4.16755626400633
53,28,,,25,0,4.34120444167326
54,28,,,26,0,4.514852619340191
55,28,,,27,0,4.688500797007121
0,29,,,-28,1,4.865248846824896
1,29,,,-27,1,4.691715401976494
2,29,,,-26,1,4.51819077330407
3,29,,,-25,1,4.344676017151416
4,29,,,-24,1,4.171172365566478
5,29,,,-23,1,3.9976812643999384
6,29,,,-22,1,3.82420442176111
7,29,,,-21,1,3.650743870270038
8,29,,,-20,1,3.4773020479137817
9,29,,,-19,1,3.303881904328693
10,29,,,-18,1,3.130487042344992
11,29,,,-17,1,2.9571219092291905
12,29,,,-16,1,2.783792059226188
13,29,,,-15,1,2.6105045204313204
14,29,,,-14,1,2.4372683177254055
15,29,,,-13,1,2.2640952350106196
16,29,,,-12,1,2.0910009548112707
17,29,,,-11,1,1.9180068123079208
18,29,,,-10,1,1.745142587386953
19,29,,,-9,1,1.5724511273097674
20,29,0.09361277,0.00083669217,-8,1,1.399996365873133
21,29,0.108973555,0.0013452609,-7,1,1.227878039689729
22,29,0.11593084,0.002063843,-6,1,1.0562606285669724
23,29,0.11898522,0.0029657786,-5,1,0.8854354464235049
24,29,0.121094346,0.003979481,-4,1,0.7159697782167758
25,29,0.1218434,0.0049794386,-3,1,0.5491237529650838
26,29,0.12220163,0.005785271,-2,1,0.3882891294322173
27,29,0.12164695,0.0062133633,-1,1,0.2455756079379458
28,29,0.12019073,0.00613631,0,1,0.17364817766693041
29,29,0.117623195,0.0055449605,1,1,0.2455756079379458
30,29,0.11452536,0.0045597227,2,1,0.3882891294322173
31,29,0.109702155,0.003401816,3,1,0.5491237529650838
32,29,,,4,1,0.7159697782167758
33,29,,,5,1,0.8854354464235049
34,29,,,6,1,1.0562606285669724
35,29,,,7,1,1.227878039689729
36,29,,,8,1,1.399996365873133
37,29,,,9,1,1.5724511273097674
38,29,,,10,1,1.745142587386953
39,29,,,11,1,1.9180068123079208
40,29,,,12,1,2.0910009548112707
41,29,,,13,1,2.2640952350106196
42,29,,,14,1,2.4372683177254055
43,29,,,15,1,2.6105045204313204
44,29,,,16,1,2.783792059226188
45,29,,,17,1,2.9571219092291905
46,29,,,18,1,3.130487042344992
47,29,,,19,1,3.303881904328693
48,29,,,20,1,3.4773020479137817
49,29,,,21,1,3.650743870270038
50,29,,,22,1,3.82420442176111
51,29,,,23,1,3.9976812643999384
52,29,,,24,1,4.171172365566478
53,29,,,25,1,4.344676017151416
54,29,,,26,1,4.51819077330407
55,29,,,27,1,4.691715401976494
0,30,,,-28,2,4.874536635450811
1,30,,,-27,2,4.70134602874162
2,30,,,-26,2,4.528190470021239
3,30,,,-25,2,4.35507413976293
4,30,,,-24,2,4.182001909622541
5,30,,,-23,2,4.008979491161738
6,30,,,-22,2,3.8360136246158416
7,30,,,-21,2,3.6631123208462224
8,30,,,-20,2,3.490285174773906
9,30,,,-19,2,3.3175437761349476
10,30,,,-18,2,3.144902254619535
11,30,,,-17,2,2.9723780134539464
12,30,,,-16,2,2.799992731746266
13,30,,,-15,2,2.6277737573873243
14,30,,,-14,2,2.455756079379458
15,30,,,-13,2,2.283985179903523
16,30,,,-12,2,2.112521257133945
17,30,,,-11,2,1.9414456471610864
18,30,,,-10,2,1.7708708928470098
19,30,,,-9,2,1.6009570939281588
20,30,,,-8,2,1.4319395564335515
21,30,0.10747291,0.0014504911,-7,2,1.2641778154885606
22,30,0.115043536,0.002144167,-6,2,1.0982475059301675
23,30,0.118789546,0.0029631148,-5,2,0.9351240551949934
24,30,0.12031642,0.0038272906,-4,2,0.7765782588644345
25,30,0.12071668,0.0046188314,-3,2,0.6260974084689983
26,30,0.12009074,0.005197809,-2,2,0.4911512158758916
27,30,0.11845561,0.0054332213,-1,2,0.3882891294322173
28,30,0.11583068,0.0052484563,0,2,0.34729635533386083
29,30,0.11290548,0.004655397,1,2,0.3882891294322173
30,30,0.10989239,0.003767374,2,2,0.4911512158758916
31,30,0.1050599,0.0027731992,3,2,0.6260974084689983
32,30,,,4,2,0.7765782588644345
33,30,,,5,2,0.9351240551949934
34,30,,,6,2,1.0982475059301675
35,30,,,7,2,1.2641778154885606
36,30,,,8,2,1.4319395564335515
37,30,,,9,2,1.6009570939281588
38,30,,,10,2,1.7708708928470098
39,30,,,11,2,1.9414456471610864
40,30,,,12,2,2.112521257133945
41,30,,,13,2,2.283985179903523
42,30,,,14,2,2.455756079379458
43,30,,,15,2,2.6277737573873243
44,30,,,16,2,2.799992731746266
45,30,,,17,2,2.9723780134539464
46,30,,,18,2,3.144902254619535
47,30,,,19,2,3.3175437761349476
48,30,,,20,2,3.490285174773906
49,30,,,21,2,3.6631123208462224
50,30,,,22,2,3.8360136246158416
51,30,,,23,2,4.008979491161738
52,30,,,24,2,4.182001909622541
53,30,,,25,2,4.35507413976293
54,30,,,26,2,4.528190470021239
55,30,,,27,2,4.70134602874162
0,31,,,-28,3,4.889977081580991
1,31,,,-27,3,4.717353381929302
2,31,,,-26,3,4.544807738598674
3,31,,,-25,3,4.3723493925882755
4,31,,,-24,3,4.199989097619398
5,31,,,-23,3,4.027739441497011
6,31,,,-22,3,3.8556152526248773
7,31,,,-21,3,3.683634119069187
8,31,,,-20,3,3.5118170580600787
9,31,,,-19,3,3.340189389032747
10,31,,,-18,3,3.168781885700917
11,31,,,-17,3,2.99763231616215
12,31,,,-16,3,2.826787531079608
13,31,,,-15,3,2.656306339270515
14,31,,,-14,3,2.486263535799131
15,31,,,-13,3,2.3167556517799106
16,31,,,-12,3,2.1479093346503273
17,31,,,-11,3,1.9798938478908301
18,31,,,-10,3,1.8129401995565093
19,31,,,-9,3,1.6473712588952512
20,31,,,-8,3,1.4836506803538174
21,31,0.103575416,0.0015276877,-7,3,1.3224651213580865
22,31,0.11190371,0.002165819,-6,3,1.1648673882966518
23,31,0.11632674,0.0028679238,-5,3,1.0125341706034214
24,31,0.11812538,0.0035493446,-4,3,0.8682408883346521
25,31,0.118340544,0.004111439,-3,3,0.7367268238138373
26,31,0.11665319,0.0044595646,-2,3,0.6260974084689983
27,31,0.11351225,0.0045176633,-1,3,0.5491237529650838
28,31,0.10958684,0.0042535793,0,3,0.5209445330007912
29,31,0.10599674,0.003694303,1,3,0.5491237529650838
30,31,0.10229295,0.002941,2,3,0.6260974084689983
31,31,0.097077705,0.0021393343,3,3,0.7367268238138373
32,31,,,4,3,0.8682408883346521
33,31,,,5,3,1.0125341706034214
34,31,,,6,3,1.1648673882966518
35,31,,,7,3,1.3224651213580865
36,31,,,8,3,1.4836506803538174
37,31,,,9,3,1.6473712588952512
38,31,,,10,3,1.8129401995565093
39,31,,,11,3,1.9798938478908301
40,31,,,12,3,2.1479093346503273
41,31,,,13,3,2.3167556517799106
42,31,,,14,3,2.486263535799131
43,31,,,15,3,2.656306339270515
44,31,,,16,3,2.826787531079608
45,31,,,17,3,2.99763231616215
46,31,,,18,3,3.168781885700917
47,31,,,19,3,3.340189389032747
48,31,,,20,3,3.5118170580600787
49,31,,,21,3,3.683634119069187
50,31,,,22,3,3.8556152526248773
51,31,,,23,3,4.027739441497011
52,31,,,24,3,4.199989097619398
53,31,,,25,3,4.3723493925882755
54,31,,,26,3,4.544807738598674
55,31,,,27,3,4.717353381929302
0,32,,,-28,4,4.911512158758916
1,32,,,-27,4,4.739672853399182
2,32,,,-26,4,4.567970359807046
3,32,,,-25,4,4.396420707588888
4,32,,,-24,4,4.22504251426789
5,32,,,-23,4,4.053857525350389
6,32,,,-22,4,3.8828912943221727
7,32,,,-21,4,3.7121740463534225
8,32,,,-20,4,3.5417417856940197
9,32,,,-19,4,3.3716377299253666
10,32,,,-18,4,3.2019141878563175
11,32,,,-17,4,3.0326350473060515
12,32,,,-16,4,2.863879112867103
13,32,,,-15,4,2.695744645788626
14,32,,,-14,4,2.528355630977121
15,32,,,-13,4,2.361870567432407
16,32,,,-12,4,2.196495011860335
17,32,,,-11,4,2.032499809634746
18,32,,,-10,4,1.8702481103899868
19,32,,,-9,4,1.7102362093826236
20,32,,,-8,4,1.553156517728869
21,32,0.09774705,0.0015965387,-7,4,1.399996365873133
22,32,0.10634126,0.0021642395,-6,4,1.2521948169379966
23,32,0.11122748,0.0027398202,-5,4,1.1118908552051676
24,32,0.11392321,0.0032385108,-4,4,0.9823024317517832
25,32,0.11403832,0.0035893247,-3,4,0.8682408883346521
26,32,0.11156504,0.003737887,-2,4,0.7765782588644345
27,32,0.10698628,0.0036564728,-1,4,0.7159697782167758
28,32,0.10176393,0.0033454953,0,4,0.6945927106677217
29,32,0.09707947,0.0028405364,1,4,0.7159697782167758
30,32,0.092548825,0.002223538,2,4,0.7765782588644345
31,32,0.08634166,0.0016063282,3,4,0.8682408883346521
32,32,,,4,4,0.9823024317517832
33,32,,,5,4,1.1118908552051676
34,32,,,6,4,1.2521948169379966
35,32,,,7,4,1.399996365873133
36,32,,,8,4,1.553156517728869
37,32,,,9,4,1.7102362093826236
38,32,,,10,4,1.8702481103899868
39,32,,,11,4,2.032499809634746
40,32,,,12,4,2.196495011860335
41,32,,,13,4,2.361870567432407
42,32,,,14,4,2.528355630977121
43,32,,,15,4,2.695744645788626
44,32,,,16,4,2.863879112867103
45,32,,,17,4,3.0326350473060515
46,32,,,18,4,3.2019141878563175
47,32,,,19,4,3.3716377299253666
48,32,,,20,4,3.5417417856940197
49,32,,,21,4,3.7121740463534225
50,32,,,22,4,3.8828912943221727
51,32,,,23,4,4.053857525350389
52,32,,,24,4,4.22504251426789
53,32,,,25,4,4.396420707588888
54,32,,,26,4,4.567970359807046
55,32,,,27,4,4.739672853399182
0,33,,,-28,5,4.9390621470173945
1,33,,,-27,5,4.768215805069288
2,33,,,-26,5,4.597579408181997
3,33,,,-25,5,4.427177232117525
4,33,,,-24,5,4.257037403386837
5,33,,,-23,5,4.087192684753606
6,33,,,-22,5,3.9176814584631976
7,33,,,-21,5,3.7485489668514878
8,33,,,-20,5,3.5798488910838793
9,33,,,-19,5,3.4116453784529965
10,33,,,-18,5,3.2440156708713657
11,33,,,-17,5,3.077053547894867
12,33,,,-16,5,2.9108738858940417
13,33,,,-15,5,2.7456187648254184
14,33,,,-14,5,2.5814657470431657
15,33,,,-13,5,2.4186392421704586
16,33,,,-12,5,2.2574263096700955
17,33,,,-11,5,2.0981989139804385
18,33,,,-10,5,1.9414456471610864
19,33,,,-9,5,1.7878174119151145
20,33,,,-8,5,1.6381936317258343
21,33,0.09168528,0.0016638787,-7,5,1.4937781063201427
22,33,0.09930424,0.0021659627,-6,5,1.3562356233449244
23,33,0.10450279,0.0026245632,-5,5,1.227878039689729
24,33,0.10766712,0.0029666715,-4,5,1.1118908552051676
25,33,0.108200446,0.003144882,-3,5,1.0125341706034214
26,33,0.105109245,0.003142806,-2,5,0.9351240551949934
27,33,0.09953878,0.0029644282,-1,5,0.8854354464235049
28,33,0.09322605,0.0026320792,0,5,0.8682408883346521
29,33,0.08764984,0.002181311,1,5,0.8854354464235049
30,33,0.08237439,0.0016782305,2,5,0.9351240551949934
31,33,0.07460144,0.0012179241,3,5,1.0125341706034214
32,33,,,4,5,1.1118908552051676
33,33,,,5,5,1.227878039689729
34,33,,,6,5,1.3562356233449244
35,33,,,7,5,1.4937781063201427
36,33,,,8,5,1.6381936317258343
37,33,,,9,5,1.7878174119151145
38,33,,,10,5,1.9414456471610864
39,33,,,11,5,2.0981989139804385
40,33,,,12,5,2.2574263096700955
41,33,,,13,5,2.4186392421704586
42,33,,,14,5,2.5814657470431657
43,33,,,15,5,2.7456187648254184
44,33,,,16,5,2.9108738858940417
45,33,,,17,5,3.077053547894867
46,33,,,18,5,3.2440156708713657
47,33,,,19,5,3.4116453784529965
48,33,,,20,5,3.5798488910838793
49,33,,,21,5,3.7485489668514878
50,33,,,22,5,3.9176814584631976
51,33,,,23,5,4.087192684753606
52,33,,,24,5,4.257037403386837
53,33,,,25,5,4.427177232117525
54,33,,,26,5,4.597579408181997
55,33,,,27,5,4.768215805069288
0,34,,,-28,6,4.972527071598262
1,34,,,-27,6,4.802871281784476
2,34,,,-26,6,4.633511303559821
3,34,,,-25,6,4.464480801869048
4,34,,,-24,6,4.295818669300655
5,34,,,-23,6,4.127570063364266
6,34,,,-22,6,3.9597876957816602
7,34,,,-21,6,3.7925334464656815
8,34,,,-20,6,3.6258803991130186
9,34,,,-19,6,3.4599154287348117
10,34,,,-18,6,3.2947425177905023
11,34,,,-17,6,3.130487042344992
12,34,,,-16,6,2.967301360707635
13,34,,,-15,6,2.80537216558498
14,34,,,-14,6,2.644930242716173
15,34,,,-13,6,2.486263535799131
16,34,,,-12,6,2.3297347765933036
17,34,,,-11,6,2.1758054297905858
18,34,,,-10,6,2.025068341206843
19,34,,,-9,6,1.8782922254069954
20,34,0.07737804,0.0012716556,-8,6,1.7364817766693041
21,34,0.08650607,0.0017184931,-7,6,1.6009570939281588
22,34,0.09281345,0.0021706466,-6,6,1.4734536476276745
23,34,0.09745647,0.0025400945,-5,6,1.3562356233449244
24,34,0.100712955,0.0027636213,-4,6,1.2521948169379966
25,34,0.101368785,0.0028178534,-3,6,1.1648673882966518
26,34,0.09824615,0.0027116397,-2,6,1.0982475059301675
27,34,0.0923021,0.0024705897,-1,6,1.0562606285669724
28,34,0.08559596,0.0021264048,0,6,1.0418890660015825
29,34,0.07969567,0.0017131782,1,6,1.0562606285669724
30,34,0.07325716,0.0012988634,2,6,1.0982475059301675
31,34,,,3,6,1.1648673882966518
32,34,,,4,6,1.2521948169379966
33,34,,,5,6,1.3562356233449244
34,34,,,6,6,1.4734536476276745
35,34,,,7,6,1.6009570939281588
36,34,,,8,6,1.7364817766693041
37,34,,,9,6,1.8782922254069954
38,34,,,10,6,2.025068341206843
39,34,,,11,6,2.1758054297905858
40,34,,,12,6,2.3297347765933036
41,34,,,13,6,2.486263535799131
42,34,,,14,6,2.644930242716173
43,34,,,15,6,2.80537216558498
44,34,,,16,6,2.967301360707635
45,34,,,17,6,3.130487042344992
46,34,,,18,6,3.2947425177905023
47,34,,,19,6,3.4599154287348117
48,34,,,20,6,3.6258803991130186
49,34,,,21,6,3.7925334464656815
50,34,,,22,6,3.9597876957816602
51,34,,,23,6,4.127570063364266
52,34,,,24,6,4.295818669300655
53,34,,,25,6,4.464480801869048
54,34,,,26,6,4.633511303559821
55,34,,,27,6,4.802871281784476
0,35,,,-28,7,5.01178844751743
1,35,,,-27,7,4.843508079303849
2,35,,,-26,7,4.675620275974967
